model,epoch,learning_rate,epoch_seconds,train_pixel_accuracy,train_mean_class_accuracy,train_mIoU_all,train_mIoU_foreground,train_fwIoU,train_macro_precision,train_macro_recall,train_macro_specificity,train_macro_f1,train_macro_dice,train_loss,train_cross_entropy,train_dice_loss,val_pixel_accuracy,val_mean_class_accuracy,val_mIoU_all,val_mIoU_foreground,val_fwIoU,val_macro_precision,val_macro_recall,val_macro_specificity,val_macro_f1,val_macro_dice,val_loss,val_cross_entropy,val_dice_loss
BiSeNetV2,11,0.0003,92.06917713200005,0.9155181775968555,0.7961827250099562,0.6097028295185454,0.5857185792014573,0.8634275206365217,0.680190641460871,0.7866843141665743,0.9928465963711063,0.7012639657226973,0.7012639657231637,0.29861176013946533,0.2833055257797241,0.34453049302101135,0.9163165690104167,0.8070539150355006,0.6155296067659641,0.5921186809131999,0.865778599508642,0.6763166192465099,0.7987640853074617,0.9928557917842517,0.710382412667064,0.7103824126675397,0.299968957901001,0.27868902683258057,0.36380869150161743
BiSeNetV2,12,0.0003,92.37111285399988,0.9166509658895075,0.8198914741291681,0.6252998940782282,0.6025361113107809,0.8651792177274407,0.6759383884948907,0.8123163453517092,0.9929399937024498,0.7226798741716185,0.7226798741721009,0.29169949889183044,0.27630436420440674,0.33788493275642395,0.9159144083658854,0.8080586970590621,0.6174898250940234,0.5943418488091401,0.8648506160812226,0.6754494838817285,0.7999763173481899,0.9928060209493069,0.7125835702528756,0.7125835702533534,0.30348286032676697,0.28345629572868347,0.36356276273727417
BiSeNetV2,13,0.0003,92.37878852300014,0.9178577021906508,0.829495500251023,0.6339745843557866,0.6118665455641531,0.8669054254788336,0.6843339797446699,0.8226572658663557,0.9930452722836405,0.7323671674567384,0.7323671674572213,0.2849600911140442,0.26914331316947937,0.33241021633148193,0.9176212972005209,0.8132408358912767,0.6227026996128959,0.5994658312531499,0.867543617715979,0.6761583342988254,0.8047859650850778,0.9930733577537397,0.718208182831403,0.7182081828318846,0.2980596423149109,0.27709323167800903,0.36095890402793884
BiSeNetV2,14,0.0003,91.58520722499998,0.9188087313782936,0.8336200142529614,0.6374457264556672,0.6155666546121251,0.8683110703154531,0.6870219667649814,0.8270768556254201,0.9931277219466609,0.7359515685572471,0.7359515685577301,0.27972033619880676,0.26435327529907227,0.3258216679096222,0.9179112141927084,0.8177696206440239,0.6233753836513163,0.6009318066372383,0.8677362898276931,0.6730453427975446,0.8109054897071312,0.9929010230102041,0.7182010424641531,0.7182010424646328,0.2909214496612549,0.270463764667511,0.3522946536540985
BiSeNetV2,15,0.0003,91.995141268,0.9192893832337623,0.8390727604294954,0.641346160951142,0.6197741024954552,0.8689899965036251,0.6888727172795818,0.8329751705191971,0.9931662087964134,0.7398366172979621,0.7398366172984453,0.2762133479118347,0.2604483366012573,0.32350867986679077,0.9211805623372396,0.8034708382175703,0.6259226104351373,0.602602113112924,0.8723610584890761,0.6941861628663938,0.7935423928816125,0.9935072512320741,0.718804800123722,0.7188048001241992,0.2899603545665741,0.27109068632125854,0.346569299697876
BiSeNetV2,16,0.0003,92.32152864900013,0.9203110965177974,0.8431623132234917,0.6450120771073139,0.6236983414535225,0.8705163739931822,0.6910596235974733,0.8373625170463,0.9932572596391823,0.7432921707796686,0.7432921707801521,0.2712651789188385,0.25519445538520813,0.31947746872901917,0.9214736735026041,0.8150163195338658,0.6269598696520747,0.6041534800881138,0.8727840995101253,0.68679915672318,0.8069704026656989,0.9933331182023549,0.7205630916373814,0.7205630916378577,0.28370362520217896,0.26267072558403015,0.3468022644519806
BiSeNetV2,17,0.0003,92.46099180500005,0.9204640583983504,0.8467027408190789,0.6470569945310698,0.625907220199428,0.8706638696074316,0.6916128895445045,0.841186650702496,0.993272021640483,0.7453746881134563,0.7453746881139396,0.2694157063961029,0.2539653182029724,0.315766841173172,0.9246120198567709,0.8163451523729761,0.6404104352420513,0.6183754667114124,0.8765131556643242,0.6978703897237808,0.8079167499387716,0.9936459842555555,0.7346361172894141,0.7346361172898989,0.2803368866443634,0.2605375349521637,0.33973458409309387
BiSeNetV2,18,0.0003,92.56642729099985,0.92111200614834,0.8452951796249716,0.6456600844917743,0.6243450244325522,0.8716984316804625,0.6888728796339475,0.839626309113659,0.9933258830277415,0.7431553572419757,0.7431553572424588,0.2670776844024658,0.25115498900413513,0.31484541296958923,0.9232928670247396,0.8176429942303307,0.6321499357862085,0.6094528774676832,0.8750081989980689,0.6930590098890453,0.8093456277886041,0.9935368447285011,0.7273622263573826,0.7273622263578624,0.28141888976097107,0.2616880536079407,0.3406112492084503
BiSeNetV2,19,0.0003,91.82721859899993,0.9220033397436567,0.848807378546958,0.6505799035177421,0.629605924095785,0.873015501276803,0.6947293871131835,0.843361803748719,0.9934057014516586,0.7480697591025915,0.7480697591030752,0.26192885637283325,0.2460334151983261,0.30961498618125916,0.9225184733072916,0.8238569729878199,0.6343942721820514,0.6120912529681374,0.8746196431732497,0.6857887138949293,0.8163619780180049,0.9934452847364429,0.7286159149691339,0.7286159149696153,0.2781234383583069,0.25652623176574707,0.3429151475429535
BiSeNetV2,20,0.0003,92.99320837599998,0.9224718607258244,0.8539580880261032,0.655259048244985,0.6346625344555074,0.8736726978512859,0.6988527937789359,0.8489356431514862,0.9934453749564492,0.7529100701106289,0.7529100701111124,0.2588194012641907,0.2430058717727661,0.3062605857849121,0.9240935872395833,0.826602023624836,0.6412164885360423,0.6195108757298776,0.8756631486144453,0.6916964479883139,0.8195767989285571,0.9934959265089894,0.7372344812363746,0.7372344812368602,0.27139079570770264,0.2507837116718292,0.3332121670246124
BiSeNetV2,21,0.0003,92.39878133000002,0.9230656411346054,0.852894700084048,0.6519707329940743,0.6310882834351313,0.8745895221488146,0.6925224437927046,0.8477759684922029,0.9934968685182005,0.7486874650600176,0.7486874650605008,0.256785124540329,0.24041754007339478,0.3058878183364868,0.9224569091796875,0.8229146453537601,0.6389364445789607,0.6170057430767653,0.8737210531279666,0.698947170504884,0.8154780337548472,0.9933974868800494,0.7346165436037732,0.7346165436042545,0.27323710918426514,0.2526533901691437,0.33498823642730713
BiSeNetV2,22,0.0003,91.3575452680002,0.9237241422003816,0.8620524745738644,0.6612640069690787,0.6411207604988443,0.875578222666991,0.7021454638235717,0.8576694351872393,0.9935544846959522,0.7586133986717961,0.7586133986722795,0.2534010708332062,0.23728729784488678,0.30174288153648376,0.9247436319986979,0.8290217467416969,0.648458198481815,0.6272242179539443,0.8777687326069441,0.706835729978546,0.8219154500504904,0.9936227756882605,0.7440466091512704,0.7440466091517544,0.2695099115371704,0.24908989667892456,0.330769807100296
BiSeNetV2,23,0.0003,92.47320694100017,0.924157990916315,0.8624054200254936,0.6623100706012698,0.6422197625217031,0.8762072086389441,0.7030434521204757,0.858020132272639,0.9935909036080123,0.7592692822177214,0.7592692822182047,0.2513706684112549,0.23483075201511383,0.30099013447761536,0.9249386189778646,0.8237517640101879,0.6404665294925914,0.6182497986995443,0.87752503435113,0.7024884335714647,0.8156744719810286,0.9937367009892076,0.73432594170129,0.734325941701769,0.2709812819957733,0.25133222341537476,0.32992854714393616
BiSeNetV2,24,0.0003,92.81115777800005,0.9244890332009491,0.8619270995032564,0.6643659617956762,0.6444207678685255,0.8767101884623835,0.7068998095314624,0.8574828767489059,0.9936187445738939,0.7613714109555644,0.761371410956048,0.2496667206287384,0.2329997718334198,0.2996678054332733,0.9244119466145834,0.8164330816415835,0.6385522533291625,0.6165795729961664,0.8765113155332047,0.7103596186776722,0.8084333327204168,0.993568901652912,0.7312279543774327,0.7312279543779074,0.2685696482658386,0.24887938797473907,0.3276404142379761
BiSeNetV2,25,0.00015,91.8190532360004,0.925290187624899,0.8645734956485379,0.6671105106089942,0.6473487990582516,0.8778654026789277,0.7086832027108373,0.8603049026370803,0.9936897222090177,0.7637033421316132,0.763703342132097,0.24592892825603485,0.2294999063014984,0.2952161133289337,0.9254684041341146,0.8285080946700045,0.645576627761115,0.6239038172865735,0.8787328955351206,0.708358122256329,0.8210759640734322,0.9937320987695885,0.7398781713870156,0.7398781713874948,0.2644102871417999,0.24317988753318787,0.328101247549057
