folder,filename,mean_brightness,std_brightness,mean_red,mean_green,mean_blue
dataA,07_00_191.png,52.1314380787037,43.9816109519079,47.81890190972222,53.4091796875,56.99128327546296
dataA,F65-81.png,118.56419994212963,66.05190510725627,131.30913628472223,116.83264612268519,94.15371817129629
dataA,10_00_100.png,78.4142433449074,63.08575302646769,72.7199074074074,80.38418692129629,82.9617332175926
dataA,F67-91.png,99.88621238425925,61.66061990112869,97.1336082175926,100.08004195601852,106.15559895833333
dataA,04_00_051.png,91.79126880787037,57.968002956492896,86.08644386574075,93.22073929398148,99.15581597222223
dataA,10_00_140.png,84.34932002314815,62.21429904462494,78.13755063657408,86.30385561342592,90.35525173611111
dataA,02_00_111.png,80.3064597800926,72.10329644043188,78.1056495949074,80.79144965277777,83.5632957175926
dataA,02_00_150.png,86.79076244212963,73.11249709132562,84.87319155092592,87.06043836805556,90.34006076388889
dataA,F1-81.png,113.71430121527777,53.423227553513655,115.46119068287037,115.31861255787037,100.77282262731481
dataA,02_00_050.png,85.14416956018519,72.4758354275751,83.59165219907408,85.37554253472223,88.07371238425925
dataA,03_01_101.png,74.26884403935185,62.46768339343334,70.94429976851852,76.39207175925925,71.95326967592592
dataA,F65-1.png,118.73137297453704,66.12462638692594,131.4449146412037,116.87778501157408,95.04184751157408
dataA,04_00_230.png,83.14011863425925,57.79043284439396,80.076171875,83.73603877314815,87.91160300925925
dataA,02_01_020.png,48.415364583333336,41.78811118883581,44.54188368055556,49.742476851851855,51.81640625
dataA,09_00_210.png,100.63328269675925,74.34868106663187,97.78880931712963,101.23068576388889,104.77806712962963
dataA,03_01_041.png,53.6402271412037,55.7283146155573,51.108615451388886,55.759440104166664,49.3158275462963
dataA,F1-20.png,111.15874565972223,53.64829021656167,112.576171875,112.86223234953704,98.75119357638889
dataA,F4-60.png,82.90769675925925,60.61905828382878,78.33011429398148,84.34375,87.30403645833333
dataA,F3-100.png,90.0701316550926,63.09862766591511,85.41511140046296,91.19397424768519,96.27694589120371
dataA,F67-30.png,122.22873263888889,59.75265601384269,119.43113425925925,122.53182870370371,127.91276041666667
dataA,02_01_100.png,59.24605758101852,43.09416212834562,56.603334780092595,60.25965711805556,61.20598234953704
dataA,09_00_211.png,97.0798972800926,74.50710249857059,94.26215277777777,97.64948640046296,101.31065538194444
dataA,02_02_031.png,75.94227430555556,58.53636723177546,72.26128472222223,77.1423972800926,79.21744791666667
dataA,08_00_211.png,109.52010995370371,59.89348933181103,102.60026041666667,111.48104745370371,117.35886863425925
dataA,10_00_200.png,91.70540364583333,61.5383429034715,85.64087818287037,93.78779658564815,96.69180410879629
dataA,F61-10.png,75.95417390046296,59.25946206895905,86.20713975694444,73.29756221064815,62.94831452546296
dataA,04_00_210.png,83.21726707175925,57.87519119585722,80.18793402777777,83.81286168981481,87.95326967592592
dataA,04_00_191.png,82.97507957175925,58.14256188478022,79.99656394675925,83.55356626157408,87.66547309027777
dataA,F2-60.png,107.05327690972223,60.31122819468182,103.78182870370371,108.27347366898148,109.44524016203704
dataA,02_00_191.png,78.47587528935185,72.07034843829226,76.85402199074075,78.73336226851852,81.27072482638889
dataA,10_00_191.png,88.00640190972223,60.86838550496333,81.99790219907408,90.1638816550926,92.38559751157408
dataA,05_00_031.png,77.48303674768519,51.47486030014425,69.8406394675926,79.27973090277777,88.31181278935185
dataA,F3-91.png,86.12756799768519,64.77104359499802,81.06300636574075,87.36277488425925,92.88519965277777
dataA,02_01_080.png,54.488606770833336,41.55593724778147,51.315610532407405,55.75397858796296,56.47016059027778
dataA,04_00_121.png,71.18442563657408,56.997833187346956,66.69390190972223,72.26450376157408,77.1892722800926
dataA,02_01_081.png,54.13708043981482,41.573259217740286,50.93836805555556,55.37659143518518,56.34711371527778
dataA,05_00_090.png,75.79466869212963,50.96389530485563,69.92003038194444,77.74728732638889,81.29090711805556
dataA,09_00_240.png,84.32660590277777,75.05682471835497,82.27983940972223,84.59646267361111,87.99844473379629
dataA,F9-90.png,103.2547019675926,60.96854337150339,103.53273292824075,105.58582899305556,90.65194589120371
dataA,F5-70.png,157.21484375,64.00067981164653,168.24855324074073,155.38917824074073,137.60912181712962
dataA,F61-61.png,79.87120225694444,64.62161285786694,89.45424623842592,77.5632957175926,66.82016782407408
dataA,05_00_131.png,76.15418836805556,51.60221103220707,70.18352141203704,77.95504195601852,82.7306495949074
dataA,06_00_160.png,42.906503182870374,43.676503788325086,42.28161168981482,43.02918836805556,44.023111979166664
dataA,08_00_001.png,95.14898003472223,61.0611297396025,89.69437210648148,96.67292390046296,101.44162326388889
dataA,09_00_110.png,92.82834201388889,76.98814959221339,90.41970486111111,93.25698061342592,96.55067274305556
dataA,03_01_090.png,70.87449363425925,62.115058918497816,67.4490379050926,73.04137731481481,68.63418692129629
dataA,F63-31.png,112.87923177083333,70.21338841709152,123.86266637731481,110.34555844907408,97.03363715277777
dataA,07_00_180.png,51.80674913194444,43.57449937551243,47.482204861111114,53.286928530092595,55.70453559027778
dataA,F62-20.png,93.46459056712963,64.4204198965226,91.7351707175926,94.02195457175925,95.46506076388889
dataA,02_01_190.png,66.04861111111111,52.59892185991665,60.024197048611114,67.76461226851852,73.18807870370371
dataA,02_01_061.png,50.82823350694444,39.181956826761194,47.0537109375,52.276186342592595,53.3828125
dataA,F65-30.png,119.92849392361111,66.4511881261283,132.4027416087963,118.09371383101852,96.7976707175926
dataA,F5-80.png,157.06401909722223,64.04223388966331,168.10557725694446,155.22706886574073,137.47236689814815
dataA,06_00_001.png,53.00925925925926,47.145485660891254,49.9351490162037,53.827835648148145,56.95934606481482
dataA,F7-80.png,146.78757957175927,68.95630647376493,158.05692997685185,144.79144965277777,127.44643373842592
dataA,04_00_030.png,83.97594762731481,62.097045641834015,78.23824508101852,85.40780526620371,91.50831886574075
dataA,F10-71.png,82.62821903935185,62.50694216754813,76.48462818287037,84.46741174768519,89.17339409722223
dataA,F2-20.png,107.66767939814815,64.11152670028737,105.24862557870371,108.20999710648148,111.16062644675925
dataA,10_00_020.png,75.24797453703704,61.07133744149436,69.84233940972223,77.29173900462963,78.67903645833333
dataA,F70-91.png,86.66012008101852,60.82891891695883,81.15353732638889,88.13722511574075,93.27662037037037
dataA,03_00_090.png,81.49113859953704,55.09546239439718,88.30078125,80.27155671296296,69.96090133101852
dataA,F69-81.png,77.85478153935185,56.29691843018817,83.99978298611111,77.8009620949074,61.985206886574076
dataA,09_00_140.png,95.83944589120371,77.73406454672582,93.35673466435185,96.31553819444444,99.47092013888889
dataA,F65-11.png,125.32085503472223,64.40248724761054,139.16080729166666,122.83293547453704,101.96513310185185
dataA,F9-21.png,104.13509114583333,59.731386096814035,105.01526331018519,106.20124421296296,91.21918402777777
dataA,F64-80.png,122.95887586805556,64.52138837129137,136.4560185185185,120.68330439814815,99.41478587962963
dataA,02_01_180.png,79.41189236111111,48.88243502586444,70.5861183449074,81.75951244212963,90.70070167824075
dataA,07_00_160.png,52.44965277777778,44.17104436370463,48.2574146412037,53.56202980324074,57.84422019675926
dataA,03_00_170.png,97.39633969907408,57.37536528492912,106.40310329861111,95.18185763888889,85.15266927083333
dataA,F8-90.png,94.44032118055556,61.775505002384406,87.74580439814815,96.56210214120371,100.76388888888889
dataA,09_00_170.png,113.21126302083333,72.04423137943859,111.54365596064815,113.47808159722223,115.7900390625
dataA,04_00_220.png,83.17375578703704,57.83287969034849,80.12575954861111,83.77195457175925,87.93742766203704
dataA,F68-60.png,112.11997251157408,57.32484426059577,123.09024160879629,109.27698206018519,98.11671730324075
dataA,07_00_121.png,73.34342447916667,50.14325332960204,68.01895254629629,74.84957320601852,79.70475260416667
dataA,F5-61.png,157.63328269675927,64.30311094463416,168.72569444444446,155.80642361111111,137.87351707175927
dataA,04_00_050.png,91.10130931712963,58.7445726267585,85.35619212962963,92.54011140046296,98.54564525462963
dataA,03_01_181.png,92.55928096064815,64.97903108356857,88.98875144675925,94.36863425925925,92.52694589120371
dataA,10_00_041.png,73.17567274305556,63.95298898610079,67.2986472800926,75.4259620949074,76.81550202546296
dataA,10_00_161.png,79.15798611111111,63.10922575091091,73.4240089699074,81.09288194444444,84.01830150462963
dataA,07_00_221.png,52.080258969907405,43.93634212678094,47.740451388888886,53.3677662037037,57.00915075231482
dataA,F67-31.png,121.44440827546296,60.02062439567919,118.65632233796296,121.75238715277777,127.11758535879629
dataA,F64-1.png,120.72703269675925,64.39615767125605,133.72634548611111,118.78356481481481,96.775390625
dataA,10_00_241.png,93.57486979166667,63.43207905920753,86.45583767361111,95.64460358796296,101.35977285879629
dataA,F66-41.png,112.91446035879629,55.76479413443895,115.3953269675926,114.34610098379629,98.91840277777777
dataA,04_00_071.png,82.66579861111111,58.21181973621087,77.4794921875,84.06362123842592,88.80819589120371
dataA,F9-71.png,104.79600694444444,59.903094209406774,105.23741319444444,107.10391348379629,91.85800057870371
dataA,09_00_141.png,96.02354600694444,77.61205815383914,93.52766927083333,96.50444878472223,99.67646846064815
dataA,02_01_021.png,49.34516059027778,41.53547886449086,45.87659143518518,50.652162905092595,51.81691261574074
dataA,02_02_100.png,76.50618489583333,60.34654124199715,74.07045717592592,76.99045138888889,80.19907407407408
dataA,03_01_071.png,64.38230613425925,59.36807739376225,60.898654513888886,66.58792679398148,62.075339988425924
dataA,02_00_121.png,81.21205873842592,72.53668145813891,78.36881510416667,81.74088541666667,85.85337094907408
dataA,02_01_110.png,60.510561342592595,43.26530070990178,57.952293113425924,61.5005787037037,62.35973668981482
dataA,02_00_220.png,84.771484375,72.83170254217914,83.23741319444444,85.06926359953704,87.1505714699074
dataA,03_01_231.png,92.40328414351852,65.64454553006411,89.62568721064815,93.66482204861111,93.13009982638889
dataA,F6-10.png,102.71571180555556,69.31043132380539,98.4580078125,104.96806278935185,102.26095920138889
dataA,04_00_151.png,77.01320167824075,57.96118273877152,72.94281684027777,77.94827835648148,82.66587094907408
dataA,F68-61.png,110.93576388888889,58.02358296791911,121.96350549768519,108.15237991898148,96.40946903935185
dataA,F69-70.png,84.32776331018519,56.57258766734259,90.52897135416667,83.96538628472223,69.94560185185185
dataA,F64-50.png,128.08000578703704,62.93853413766573,141.1997974537037,125.89250578703704,105.08434606481481
dataA,03_01_220.png,92.58803530092592,66.1036927558994,89.61396846064815,93.86501736111111,93.74652777777777
dataA,F65-100.png,119.00365306712963,65.71788802881298,131.88755063657408,117.19788049768519,94.62387876157408
dataA,05_00_101.png,76.69925491898148,50.245691317491406,70.58850549768519,78.49544270833333,83.59078414351852
dataA,F2-11.png,107.59790943287037,63.93697870043733,105.33373119212963,108.06380208333333,111.05523003472223
dataA,03_00_040.png,101.36143663194444,56.18929825395346,111.53830295138889,98.82197627314815,87.67458767361111
dataA,F8-81.png,97.63389756944444,61.85004416040946,90.71647135416667,99.65281394675925,105.0509620949074
dataA,07_00_141.png,51.282552083333336,43.88726593965688,45.82660590277778,52.684751157407405,58.433376736111114
dataA,F70-10.png,109.33329716435185,56.79602131937486,103.38914207175925,110.95055700231481,116.42444299768519
dataA,08_00_060.png,101.45102719907408,59.36548769161965,95.02278645833333,103.27065248842592,108.64409722222223
dataA,05_00_041.png,74.80356626157408,51.56740372598491,67.96549479166667,76.74374276620371,82.83036747685185
dataA,F4-81.png,90.97037760416667,60.07365835189221,85.90650318287037,92.43681278935185,96.5109230324074
dataA,02_01_050.png,48.73929398148148,43.82774541866167,45.304361979166664,50.033528645833336,51.252242476851855
dataA,F68-20.png,107.21491608796296,59.88593848479595,117.580078125,104.69332320601852,93.02303964120371
dataA,10_00_221.png,100.39963107638889,60.92260308067498,93.3673683449074,102.48368778935185,107.96712239583333
dataA,F62-31.png,94.98795572916667,63.71604061833051,93.16833043981481,95.76486545138889,96.07266348379629
dataA,F2-41.png,108.18702980324075,63.68559969634986,105.59313512731481,108.85941116898148,111.59928385416667
dataA,F2-50.png,108.04745370370371,63.720362840359876,105.54159432870371,108.62442129629629,111.865234375
dataA,F67-21.png,125.50068721064815,59.05807351227642,122.64456741898148,125.82595486111111,131.22265625
dataA,F3-40.png,82.62977430555556,64.82088378894986,77.92390046296296,83.69263599537037,89.3543113425926
dataA,04_00_240.png,83.12698929398148,57.781350198152424,80.06014901620371,83.72305410879629,87.9181495949074
dataA,F4-41.png,73.86129195601852,59.3073917760672,70.09819878472223,75.07837818287037,77.35015190972223
dataA,05_00_070.png,75.88306568287037,51.190265179119095,69.14228877314815,77.77452256944444,83.94285300925925
dataA,05_00_050.png,77.77188223379629,50.73554612139433,71.63614004629629,79.72670717592592,83.97999855324075
dataA,06_00_051.png,44.4615162037037,45.42775454501413,42.752748842592595,45.094871238425924,45.695999710648145
dataA,08_00_141.png,97.41330295138889,61.692386301741024,90.31770833333333,99.36794704861111,105.70124421296296
dataA,02_02_050.png,72.42538339120371,57.2056064693694,68.72605613425925,73.61519820601852,75.73676215277777
dataA,F9-41.png,104.60890480324075,59.90347779950103,105.41091579861111,106.69086371527777,91.81944444444444
dataA,08_00_180.png,108.93174913194444,59.545791218444506,101.78606047453704,111.00238715277777,116.76985677083333
dataA,06_00_061.png,48.07530381944444,46.892678463222246,47.02875434027778,48.70417390046296,47.780996817129626
dataA,04_00_020.png,83.31184895833333,60.81487461292278,78.13603153935185,84.57653356481481,90.12999131944444
dataA,04_00_041.png,93.93493200231481,58.769783392965984,87.62894241898148,95.52564380787037,102.09016927083333
dataA,F64-100.png,121.39840133101852,64.28867386137297,134.62876157407408,119.15632233796296,98.35554108796296
dataA,F3-81.png,82.37452980324075,66.85351710797703,77.7062355324074,83.55078125,88.4619140625
dataB,09_00_103.png,99.59693287037037,75.68209989966151,97.22218605324075,100.07385706018519,103.0460792824074
dataB,F6-83.png,122.31000434027777,64.05284535220977,117.28616898148148,123.81094473379629,127.68532986111111
dataB,F61-12.png,74.93337673611111,59.7803086627826,85.04329427083333,72.28978587962963,62.27492042824074
dataB,F3-12.png,83.65863715277777,63.913307593133524,77.80823206018519,85.03323929398148,91.77643952546296
dataB,07_00_053.png,78.10004340277777,49.32834076415314,72.52680121527777,79.65480324074075,84.78591579861111
dataB,F3-92.png,86.52513744212963,64.48440130022779,81.57078269675925,87.720703125,93.17422598379629
dataB,F10-32.png,78.37355324074075,63.194187063195805,72.50122974537037,80.67813223379629,81.74092158564815
dataB,09_00_063.png,98.6804832175926,76.8767825252408,98.15071614583333,98.52944155092592,100.48122829861111
dataB,F66-93.png,104.00542534722223,58.78255574109122,106.27680121527777,105.39492910879629,90.76009114583333
dataB,02_02_182.png,88.23267505787037,60.753895468310425,84.09125434027777,90.21354166666667,88.70348668981481
dataB,F64-53.png,123.22001591435185,65.0870023604782,135.93540219907408,121.35210503472223,99.59038628472223
dataB,02_01_132.png,60.47471788194444,43.28360458221244,57.823929398148145,61.477683738425924,62.4759837962963
dataB,F10-82.png,80.70113570601852,63.59344813046552,75.29155815972223,82.55606192129629,85.15357349537037
dataB,F8-63.png,105.53609664351852,61.14571088134559,98.31293402777777,107.52311197916667,113.943359375
dataB,F7-92.png,142.48354311342592,70.51517561830977,152.80418113425927,141.16583478009258,122.14109519675925
dataB,F68-93.png,115.84201388888889,56.57765806095056,126.38252314814815,113.29871961805556,101.53258825231481
dataB,04_00_152.png,77.39409722222223,58.046148824861376,73.44636140046296,78.30580873842592,82.83510561342592
dataB,F68-22.png,108.56600839120371,59.45537552460602,118.75010850694444,106.1447120949074,94.37463831018519
dataB,F62-13.png,90.4607566550926,64.83216217884419,88.98169849537037,90.92418981481481,92.26038049768519
dataB,05_00_093.png,76.23716001157408,51.22890400480966,70.08572048611111,78.08561197916667,82.98111979166667
dataB,09_00_243.png,84.09313512731481,75.68753229869577,82.95695891203704,83.99638310185185,87.23484519675925
dataB,03_00_122.png,87.18504050925925,57.477647418089994,96.55935329861111,84.85344328703704,74.55812355324075
dataB,06_00_103.png,63.42328559027778,48.72775092087412,59.4896556712963,64.76891637731481,66.99367042824075
dataB,09_00_133.png,95.66858362268519,77.81760642356406,93.22312644675925,96.13588686342592,99.27940538194444
dataB,03_01_052.png,52.02926070601852,55.92599177089995,48.58159722222222,54.40082465277778,48.805844907407405
dataB,03_01_173.png,93.99160879629629,66.11660882542155,90.28197337962963,95.76830150462963,94.55819589120371
dataB,02_02_003.png,79.197265625,61.20502651172509,74.49055989583333,80.70308883101852,83.57099971064815
dataB,F9-32.png,104.60203269675925,59.928276891276425,105.41735387731481,106.67845775462963,91.81333188657408
dataB,F69-2.png,97.84848813657408,60.05789558121119,105.74215133101852,97.0363136574074,81.29340277777777
dataB,F70-33.png,109.87250434027777,56.622560442361504,103.01591435185185,111.90436921296296,117.16080729166667
dataB,05_00_232.png,60.31694878472222,48.72931644324321,55.696506076388886,61.90328414351852,64.50434027777777
dataB,02_02_193.png,88.22768373842592,60.7258955817113,84.09512442129629,90.203125,88.68077256944444
dataB,F10-13.png,74.89207175925925,61.87551847605025,69.64196325231481,76.86697048611111,78.34653501157408
dataB,08_00_243.png,110.22844328703704,59.162750247005995,103.31387442129629,112.29296875,117.5079933449074
dataB,06_00_102.png,63.57660590277778,48.67977556809125,59.666160300925924,64.93590856481481,67.03150318287037
dataB,03_00_242.png,105.06477864583333,55.112225368196796,114.47913049768519,102.7341941550926,92.2902199074074
dataB,F4-33.png,75.38491030092592,58.27478391812157,71.11968315972223,76.90342881944444,78.64442274305556
dataB,10_00_172.png,75.67158564814815,63.079301963030055,70.81239149305556,77.47952835648148,78.84714988425925
dataB,F69-13.png,98.57765480324075,63.313506946473616,105.61841724537037,97.19704861111111,87.18623408564815
dataB,02_01_043.png,49.647135416666664,43.61865098140566,46.7333984375,50.97609230324074,50.7398365162037
dataB,05_00_142.png,74.88245081018519,52.53921594106504,68.64308449074075,76.73546006944444,81.84280960648148
dataB,02_01_232.png,67.44712094907408,53.43721663438364,61.69231047453704,69.13418692129629,73.99956597222223
dataB,05_00_062.png,76.58995225694444,52.41106826801233,70.28059895833333,78.47652633101852,83.51124855324075
dataB,F8-72.png,101.09313512731481,61.11504737275038,94.16550925925925,103.04694733796296,108.8722511574074
dataB,04_00_243.png,83.12358940972223,57.76625612169726,80.04423466435185,83.72992621527777,87.93037471064815
dataB,04_00_133.png,72.41182002314815,56.37018443327716,67.92466001157408,73.49095775462963,78.38917824074075
dataB,F7-23.png,150.48028790509258,68.04773727153538,161.51920572916666,148.5810546875,131.25640190972223
dataB,F1-13.png,110.54390914351852,53.56960559633023,112.24837239583333,112.13700810185185,97.92375578703704
dataB,07_00_193.png,51.824978298611114,44.09463304542841,46.855685763888886,53.378725405092595,57.01265914351852
dataB,F65-83.png,117.69133391203704,66.42087824818361,130.38563368055554,115.97985387731481,93.29879195601852
dataB,10_00_102.png,79.22649016203704,63.17934258996384,73.43753616898148,81.15335648148148,84.24801070601852
dataB,F67-93.png,98.61324508101852,61.892795628145336,95.79835792824075,98.8370949074074,104.888671875
dataB,04_00_053.png,93.30960648148148,56.66322617993342,87.78273292824075,94.70706741898148,100.37959346064815
dataB,10_00_142.png,83.29239004629629,62.20000872209279,77.14713541666667,85.2041015625,89.36396846064815
dataB,02_00_113.png,80.8712745949074,72.292587466689,78.79195601851852,81.31181278935185,84.04210069444444
dataB,02_00_152.png,83.47410300925925,73.27941551288933,81.29007523148148,83.76493778935185,87.55696614583333
dataB,F1-83.png,113.71603732638889,53.40826631905346,115.46332465277777,115.3214699074074,100.77513744212963
dataB,02_00_052.png,85.17484085648148,72.47578339651662,83.62547019675925,85.4050925925926,88.1013816550926
dataB,03_01_103.png,74.48238570601852,62.69826349041494,71.71205873842592,76.34772858796296,72.10094762731481
dataB,F65-12.png,125.89829282407408,64.07960476241132,139.74244068287038,123.37214265046296,102.68876591435185
dataB,04_00_232.png,83.13422309027777,57.78445669262257,80.07486979166667,83.73108362268519,87.91127748842592
dataB,02_01_022.png,51.36921296296296,41.22896712046504,48.18894675925926,52.680808738425924,53.08987991898148
dataB,09_00_212.png,95.2607421875,74.50911871257208,92.4521484375,95.80497685185185,99.56333188657408
dataB,03_01_043.png,51.47804542824074,55.37840114282524,47.959309895833336,54.025065104166664,47.47269241898148
dataB,F1-23.png,111.83065682870371,53.72360703191814,113.0919777199074,113.58029513888889,99.49222366898148
dataB,F4-62.png,85.0529152199074,60.111039584243464,80.32038483796296,86.48875144675925,89.84646267361111
dataB,F3-2.png,84.13953993055556,64.51969020726241,77.92310474537037,85.62301070601852,92.64785879629629
dataB,F67-32.png,120.58951822916667,60.37291951906223,117.82316984953704,120.90961371527777,126.17758969907408
dataB,02_01_102.png,60.14905237268518,42.877164919415684,58.01605902777778,61.117006655092595,61.060836226851855
dataB,09_00_213.png,94.6131004050926,74.65372375087824,91.84729456018519,95.14022714120371,98.83543113425925
dataB,02_02_033.png,74.25889756944444,58.889587672904,70.55598958333333,75.48158998842592,77.48813657407408
dataB,08_00_213.png,108.41301359953704,61.298931937106566,101.41782407407408,110.44184027777777,116.14485677083333
dataB,10_00_202.png,93.55414496527777,61.12064091128355,87.30794270833333,95.63234230324075,99.01671006944444
dataB,F61-13.png,74.64963107638889,59.70557977588285,84.66579861111111,72.03313078703704,62.128689236111114
dataB,04_00_212.png,83.21708622685185,57.856932702698266,80.17928964120371,83.81394675925925,87.951171875
dataB,04_00_193.png,82.99312789351852,58.12743072074878,80.01667390046296,83.56850405092592,87.68692129629629
dataB,F2-62.png,103.99757667824075,60.04724185385059,100.87395109953704,105.24515335648148,105.92281539351852
dataB,02_00_193.png,78.91366464120371,72.57806922701943,77.42549189814815,79.15715422453704,81.44625289351852
dataB,10_00_193.png,88.63527199074075,60.90421814386399,82.67162181712963,90.76378038194444,93.08308015046296
dataB,05_00_033.png,73.61942997685185,52.149849762301606,65.49370659722223,75.45171440972223,85.48318142361111
dataB,F3-93.png,86.5916160300926,64.37627367958456,81.81474247685185,87.74240451388889,93.0265480324074
dataB,02_01_082.png,54.23433883101852,41.46250359343835,51.17527488425926,55.463179976851855,56.14637586805556
dataB,04_00_123.png,72.85130931712963,55.663103279617836,68.10818142361111,74.0060402199074,79.12351707175925
dataB,02_01_083.png,54.181459780092595,41.54512421194223,51.109194155092595,55.40237991898148,56.13122106481482
dataB,05_00_092.png,76.07447193287037,51.157940713894135,70.04155815972223,77.95771846064815,82.32447193287037
dataB,09_00_242.png,83.7931495949074,75.37315446503118,82.20298032407408,83.873046875,87.22894965277777
dataB,F9-92.png,102.97366898148148,61.23991875150842,103.26656539351852,105.30551938657408,90.28125
dataB,F5-72.png,156.59288194444446,63.629670240114336,167.4638310185185,154.80631510416666,137.22319878472223
dataB,F61-63.png,81.49178964120371,64.76906764022104,91.22963686342592,79.21527777777777,67.87738715277777
dataB,05_00_133.png,76.04984085648148,51.69275891030963,70.05595341435185,77.84892216435185,82.6720558449074
dataB,06_00_162.png,45.371744791666664,44.6672890415767,45.017795138888886,45.534324363425924,45.58543113425926
